PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24100022","Convergent effects of mouse Pet-1 deletion and human PET-1 variation on amygdala fear and threat processing","Wellman CL, Camp M, Jones VM, MacPherson KP, Ihne J, Fitzgerald P, Maroun M, Drabant E, Bogdan R, Hariri AR, Holmes A.","Exp Neurol. 2013 Dec;250:260-9. doi: 10.1016/j.expneurol.2013.09.025. Epub 2013 Oct 4.","Wellman CL","Exp Neurol","2013","2013/10/09","PMC3932627","NIHMS530976","10.1016/j.expneurol.2013.09.025"
"24184266","A representative prescription for emotional disease, Ding-Zhi-Xiao-Wan restores 5-HT system deficit through interfering the synthesis and transshipment in chronic mild stress-induced depressive rats","Dong XZ, Li ZL, Zheng XL, Mu LH, Zhang GQ, Liu P.","J Ethnopharmacol. 2013 Dec 12;150(3):1053-61. doi: 10.1016/j.jep.2013.10.018. Epub 2013 Oct 31.","Dong XZ","J Ethnopharmacol","2013","2013/11/05","","","10.1016/j.jep.2013.10.018"
"24427124","Effects of repeated adolescent stress and serotonin transporter gene partial knockout in mice on behaviors and brain structures relevant to major depression","Spinelli S, Müller T, Friedel M, Sigrist H, Lesch KP, Henkelman M, Rudin M, Seifritz E, Pryce CR.","Front Behav Neurosci. 2013 Dec 31;7:215. doi: 10.3389/fnbeh.2013.00215. eCollection 2013.","Spinelli S","Front Behav Neurosci","2013","2014/01/16","PMC3876674","","10.3389/fnbeh.2013.00215"
"24192302","Polymorphisms in serotonergic pathways influence the outcome of antidepressant therapy in psychiatric inpatients","Staeker J, Leucht S, Laika B, Steimer W.","Genet Test Mol Biomarkers. 2014 Jan;18(1):20-31. doi: 10.1089/gtmb.2013.0217. Epub 2013 Nov 5.","Staeker J","Genet Test Mol Biomarkers","2014","2013/11/07","","","10.1089/gtmb.2013.0217"
"25195605","Differential effects of prenatal stress in female 5-HTT-deficient mice: towards molecular mechanisms of resilience","Jakob S, Schraut KG, Schmitt AG, Scholz CJ, Ortega G, Steinbusch HW, Lesch KP, van den Hove DL.","Dev Neurosci. 2014;36(6):454-64. doi: 10.1159/000363695. Epub 2014 Sep 4.","Jakob S","Dev Neurosci","2014","2014/09/09","","","10.1159/000363695"
"23810751","[Effect of SSRIs on bone metabolism]","Kerbage H, Bahadori S, Léger J, Carel JC, Purper Ouakil D.","Encephale. 2014 Feb;40(1):56-61. doi: 10.1016/j.encep.2013.04.007. Epub 2013 Jun 28.","Kerbage H","Encephale","2014","2013/07/02","","","10.1016/j.encep.2013.04.007"
"24411530","DNA hypermethylation of serotonin transporter gene promoter in drug naïve patients with schizophrenia","Abdolmaleky HM, Nohesara S, Ghadirivasfi M, Lambert AW, Ahmadkhaniha H, Ozturk S, Wong CK, Shafa R, Mostafavi A, Thiagalingam S.","Schizophr Res. 2014 Feb;152(2-3):373-80. doi: 10.1016/j.schres.2013.12.007. Epub 2014 Jan 8.","Abdolmaleky HM","Schizophr Res","2014","2014/01/14","PMC7863587","NIHMS1663396","10.1016/j.schres.2013.12.007"
"24658187","Impaired fear extinction as displayed by serotonin transporter knockout rats housed in open cages is disrupted by IVC cage housing","Shan L, Schipper P, Nonkes LJ, Homberg JR.","PLoS One. 2014 Mar 21;9(3):e91472. doi: 10.1371/journal.pone.0091472. eCollection 2014.","Shan L","PLoS One","2014","2014/03/25","PMC3962352","","10.1371/journal.pone.0091472"
"24436084","Subregion-specific decreases in hippocampal serotonin transporter protein expression and function associated with endophenotypes of depression","Tang M, He T, Sun X, Meng QY, Diao Y, Lei JY, He XJ, Chen L, Sang XB, Zhao S.","Hippocampus. 2014 Apr;24(4):493-501. doi: 10.1002/hipo.22242. Epub 2014 Jan 28.","Tang M","Hippocampus","2014","2014/01/18","","","10.1002/hipo.22242"
"24462335","Serotonin-1A receptor CC genotype is associated with persistent depression related to interferon-alpha in hepatitis C patients","Galvão-de Almeida A, Quarantini LC, Tartaglioni AG, Lyra AC, Parise CL, Paraná R, de Oliveira IR, Miranda-Scippa A, Guindalini C.","Gen Hosp Psychiatry. 2014 May-Jun;36(3):255-60. doi: 10.1016/j.genhosppsych.2013.12.007. Epub 2013 Dec 24.","Galvão-de Almeida A","Gen Hosp Psychiatry","2014","2014/01/28","","","10.1016/j.genhosppsych.2013.12.007"
"24631644","Controversies on the role of 5-HT(2C) receptors in the mechanisms of action of antidepressant drugs","Martin CB, Hamon M, Lanfumey L, Mongeau R.","Neurosci Biobehav Rev. 2014 May;42:208-23. doi: 10.1016/j.neubiorev.2014.03.001. Epub 2014 Mar 11.","Martin CB","Neurosci Biobehav Rev","2014","2014/03/18","","","10.1016/j.neubiorev.2014.03.001"
"24120093","Variation in serotonin transporter expression modulates fear-evoked hemodynamic responses and theta-frequency neuronal oscillations in the amygdala","Barkus C, Line SJ, Huber A, Capitao L, Lima J, Jennings K, Lowry J, Sharp T, Bannerman DM, McHugh SB.","Biol Psychiatry. 2014 Jun 1;75(11):901-8. doi: 10.1016/j.biopsych.2013.09.003. Epub 2013 Oct 8.","Barkus C","Biol Psychiatry","2014","2013/10/15","PMC4032572","","10.1016/j.biopsych.2013.09.003"
"24589889","Dopamine and serotonin signaling during two sensitive developmental periods differentially impact adult aggressive and affective behaviors in mice","Yu Q, Teixeira CM, Mahadevia D, Huang Y, Balsam D, Mann JJ, Gingrich JA, Ansorge MS.","Mol Psychiatry. 2014 Jun;19(6):688-98. doi: 10.1038/mp.2014.10. Epub 2014 Mar 4.","Yu Q","Mol Psychiatry","2014","2014/03/05","PMC4311886","NIHMS559756","10.1038/mp.2014.10"
"24704572","The serotonin-BDNF duo: developmental implications for the vulnerability to psychopathology","Homberg JR, Molteni R, Calabrese F, Riva MA.","Neurosci Biobehav Rev. 2014 Jun;43:35-47. doi: 10.1016/j.neubiorev.2014.03.012. Epub 2014 Apr 3.","Homberg JR","Neurosci Biobehav Rev","2014","2014/04/08","","","10.1016/j.neubiorev.2014.03.012"
"24646401","Relationships between serotonergic and cannabinoid system in depressive-like behavior: a PET study with [11C]-DASB","Burokas A, Martín-García E, Gutiérrez-Cuesta J, Rojas S, Herance JR, Gispert JD, Serra MÁ, Maldonado R.","J Neurochem. 2014 Jul;130(1):126-35. doi: 10.1111/jnc.12716. Epub 2014 Apr 30.","Burokas A","J Neurochem","2014","2014/03/21","","","10.1111/jnc.12716"
"24802331","Meta-analysis of molecular imaging of serotonin transporters in major depression","Gryglewski G, Lanzenberger R, Kranz GS, Cumming P.","J Cereb Blood Flow Metab. 2014 Jul;34(7):1096-103. doi: 10.1038/jcbfm.2014.82. Epub 2014 May 7.","Gryglewski G","J Cereb Blood Flow Metab","2014","2014/05/08","PMC4083395","","10.1038/jcbfm.2014.82"
"25004389","Early life adversity and serotonin transporter gene variation interact at the level of the adrenal gland to affect the adult hypothalamo-pituitary-adrenal axis","van der Doelen RH, Deschamps W, D'Annibale C, Peeters D, Wevers RA, Zelena D, Homberg JR, Kozicz T.","Transl Psychiatry. 2014 Jul 8;4(7):e409. doi: 10.1038/tp.2014.57.","van der Doelen RH","Transl Psychiatry","2014","2014/07/09","PMC4119224","","10.1038/tp.2014.57"
"24911443","Interaction of 5-HTT and HTR1A gene polymorphisms in treatment responses to mirtazapine in patients with major depressive disorder","Chang HS, Lee HY, Cha JH, Won ES, Ham BJ, Kim B, Lee MS.","J Clin Psychopharmacol. 2014 Aug;34(4):446-54. doi: 10.1097/JCP.0000000000000143.","Chang HS","J Clin Psychopharmacol","2014","2014/06/10","","","10.1097/JCP.0000000000000143"
"25137069","Hope for the best or prepare for the worst? Towards a spatial cognitive bias test for mice","Kloke V, Schreiber RS, Bodden C, Möllers J, Ruhmann H, Kaiser S, Lesch KP, Sachser N, Lewejohann L.","PLoS One. 2014 Aug 19;9(8):e105431. doi: 10.1371/journal.pone.0105431. eCollection 2014.","Kloke V","PLoS One","2014","2014/08/20","PMC4138164","","10.1371/journal.pone.0105431"
"25188405","Exploring the impact of BDNF Val66Met genotype on serotonin transporter and serotonin-1A receptor binding","Kraus C, Baldinger P, Rami-Mark C, Gryglewski G, Kranz GS, Haeusler D, Hahn A, Wadsak W, Mitterhauser M, Rujescu D, Kasper S, Lanzenberger R.","PLoS One. 2014 Sep 4;9(9):e106810. doi: 10.1371/journal.pone.0106810. eCollection 2014.","Kraus C","PLoS One","2014","2014/09/05","PMC4154779","","10.1371/journal.pone.0106810"
"24972302","Epigenetic and epistatic interactions between serotonin transporter and brain-derived neurotrophic factor genetic polymorphism: insights in depression","Ignácio ZM, Réus GZ, Abelaira HM, Quevedo J.","Neuroscience. 2014 Sep 5;275:455-68. doi: 10.1016/j.neuroscience.2014.06.036. Epub 2014 Jun 24.","Ignácio ZM","Neuroscience","2014","2014/06/28","","","10.1016/j.neuroscience.2014.06.036"
"25209278","Postnatal day 2 to 11 constitutes a 5-HT-sensitive period impacting adult mPFC function","Rebello TJ, Yu Q, Goodfellow NM, Caffrey Cagliostro MK, Teissier A, Morelli E, Demireva EY, Chemiakine A, Rosoklija GB, Dwork AJ, Lambe EK, Gingrich JA, Ansorge MS.","J Neurosci. 2014 Sep 10;34(37):12379-93. doi: 10.1523/JNEUROSCI.1020-13.2014.","Rebello TJ","J Neurosci","2014","2014/09/12","PMC4160773","","10.1523/JNEUROSCI.1020-13.2014"
"23973249","Serotonergic genes and suicidal ideation 2 weeks and 1 year after stroke in Korea","Kim JM, Kim SW, Kang HJ, Bae KY, Shin IS, Kim JT, Park MS, Park SW, Kim YH, Cho KH, Yoon JS.","Am J Geriatr Psychiatry. 2014 Oct;22(10):980-8. doi: 10.1016/j.jagp.2013.06.001. Epub 2013 Aug 20.","Kim JM","Am J Geriatr Psychiatry","2014","2013/08/27","","","10.1016/j.jagp.2013.06.001"
"24866526","Emotion regulation moderates the risk associated with the 5-HTT gene and stress in children","Ford BQ, Mauss IB, Troy AS, Smolen A, Hankin B.","Emotion. 2014 Oct;14(5):930-9. doi: 10.1037/a0036835. Epub 2014 May 26.","Ford BQ","Emotion","2014","2014/05/29","PMC4172506","NIHMS593499","10.1037/a0036835"
"25352794","Early life stress and serotonin transporter gene variation interact to affect the transcription of the glucocorticoid and mineralocorticoid receptors, and the co-chaperone FKBP5, in the adult rat brain","van der Doelen RH, Calabrese F, Guidotti G, Geenen B, Riva MA, Kozicz T, Homberg JR.","Front Behav Neurosci. 2014 Oct 13;8:355. doi: 10.3389/fnbeh.2014.00355. eCollection 2014.","van der Doelen RH","Front Behav Neurosci","2014","2014/10/30","PMC4195371","","10.3389/fnbeh.2014.00355"
"24862560","Serotonin transporter gene methylation is associated with hippocampal gray matter volume","Dannlowski U, Kugel H, Redlich R, Halik A, Schneider I, Opel N, Grotegerd D, Schwarte K, Schettler C, Ambrée O, Rust S, Domschke K, Arolt V, Heindel W, Baune BT, Suslow T, Zhang W, Hohoff C.","Hum Brain Mapp. 2014 Nov;35(11):5356-67. doi: 10.1002/hbm.22555. Epub 2014 May 23.","Dannlowski U","Hum Brain Mapp","2014","2014/05/28","PMC6869452","","10.1002/hbm.22555"
"25283165","Reduced sensitivity to both positive and negative reinforcement in mice over-expressing the 5-hydroxytryptamine transporter","Line SJ, Barkus C, Rawlings N, Jennings K, McHugh S, Sharp T, Bannerman DM.","Eur J Neurosci. 2014 Dec;40(12):3735-45. doi: 10.1111/ejn.12744. Epub 2014 Oct 4.","Line SJ","Eur J Neurosci","2014","2014/10/07","PMC4737229","","10.1111/ejn.12744"
"25304496","Upregulating serotonin transporter expression and downregulating monoamine oxidase-A and indoleamine 2, 3-dioxygenase expression involved in the antidepressant effect of sodium valproate in a rat model","Qiu HM, Yang JX, Jiang XH, Fei HZ, Liu D, Hu XY, Zhou QX.","Neuroreport. 2014 Dec 3;25(17):1338-43. doi: 10.1097/WNR.0000000000000269.","Qiu HM","Neuroreport","2014","2014/10/12","","","10.1097/WNR.0000000000000269"
"24815315","Endotoxaemia resulting from decreased serotonin tranporter (5-HTT) function: a reciprocal risk factor for depression and insulin resistance?","Pomytkin IA, Cline BH, Anthony DC, Steinbusch HW, Lesch KP, Strekalova T.","Behav Brain Res. 2015 Jan 1;276:111-7. doi: 10.1016/j.bbr.2014.04.049. Epub 2014 May 9.","Pomytkin IA","Behav Brain Res","2015","2014/05/13","","","10.1016/j.bbr.2014.04.049"
"25452810","Evaluation of the promoter region polymorphism (5-HTTLPR) in the serotonin transporter gene in females with postpartum depression","Zhang X, Wang L, Huang F, Li J, Xiong L, Xue H, Zhang Y.","Exp Ther Med. 2015 Jan;9(1):245-249. doi: 10.3892/etm.2014.2043. Epub 2014 Oct 31.","Zhang X","Exp Ther Med","2015","2014/12/03","PMC4247290","","10.3892/etm.2014.2043"
"25670956","Possible Association between Serotonin Transporter Gene Polymorphism and Suicide Behavior in Major Depressive Disorder","Lee HY, Hong JP, Hwang JA, Lee HJ, Yoon HK, Lee BH, Kim YK.","Psychiatry Investig. 2015 Jan;12(1):136-41. doi: 10.4306/pi.2015.12.1.136. Epub 2015 Jan 12.","Lee HY","Psychiatry Investig","2015","2015/02/12","PMC4310911","","10.4306/pi.2015.12.1.136"
"26166439","Genetic Polymorphisms Might Predict Suicide Attempts in Mental Disorder Patients: A Systematic Review And Meta-Analysis","de Medeiros Alves V, Bezerra DG, de Andrade TG, de Melo Neto VL, Nardi AE.","CNS Neurol Disord Drug Targets. 2015;14(7):820-7. doi: 10.2174/1871527314666150713104619.","de Medeiros Alves V","CNS Neurol Disord Drug Targets","2015","2015/07/14","","","10.2174/1871527314666150713104619"
"25462800","Effects of estrogen and testosterone treatment on serotonin transporter binding in the brain of surgically postmenopausal women--a PET study","Jovanovic H, Kocoska-Maras L, Rådestad AF, Halldin C, Borg J, Hirschberg AL, Nordström AL.","Neuroimage. 2015 Feb 1;106:47-54. doi: 10.1016/j.neuroimage.2014.11.003. Epub 2014 Nov 11.","Jovanovic H","Neuroimage","2015","2014/12/03","","","10.1016/j.neuroimage.2014.11.003"
"25640835","Early life adversity and serotonin transporter gene variation interact to affect DNA methylation of the corticotropin-releasing factor gene promoter region in the adult rat brain","van der Doelen RH, Arnoldussen IA, Ghareh H, van Och L, Homberg JR, Kozicz T.","Dev Psychopathol. 2015 Feb;27(1):123-35. doi: 10.1017/S0954579414001345.","van der Doelen RH","Dev Psychopathol","2015","2015/02/03","","","10.1017/S0954579414001345"
"25471378","Involvement of norepinephrine and serotonin system in antidepressant-like effects of hederagenin in the rat model of unpredictable chronic mild stress-induced depression","Liang BF, Huang F, Wang HT, Wang GH, Yuan X, Zhang MZ, Guo HB, Cheng YF, Xu JP.","Pharm Biol. 2015 Mar;53(3):368-77. doi: 10.3109/13880209.2014.922586. Epub 2014 Dec 4.","Liang BF","Pharm Biol","2015","2014/12/05","","","10.3109/13880209.2014.922586"
"25745133","Allelic variation in 5-HTTLPR and the effects of citalopram on the emotional neural network","Ma Y, Li B, Wang C, Zhang W, Rao Y, Han S.","Br J Psychiatry. 2015 May;206(5):385-92. doi: 10.1192/bjp.bp.114.150128. Epub 2015 Mar 5.","Ma Y","Br J Psychiatry","2015","2015/03/07","","","10.1192/bjp.bp.114.150128"
"25827644","Role of the serotonin transporter gene locus in the response to SSRI treatment of major depressive disorder in late life","Seripa D, Pilotto A, Paroni G, Fontana A, D'Onofrio G, Gravina C, Urbano M, Cascavilla L, Paris F, Panza F, Padovani A, Pilotto A.","J Psychopharmacol. 2015 May;29(5):623-33. doi: 10.1177/0269881115578159. Epub 2015 Mar 31.","Seripa D","J Psychopharmacol","2015","2015/04/02","","","10.1177/0269881115578159"
"25772667","Diurnal and seasonal variation of the brain serotonin system in healthy male subjects","Matheson GJ, Schain M, Almeida R, Lundberg J, Cselényi Z, Borg J, Varrone A, Farde L, Cervenka S.","Neuroimage. 2015 May 15;112:225-231. doi: 10.1016/j.neuroimage.2015.03.007. Epub 2015 Mar 12.","Matheson GJ","Neuroimage","2015","2015/03/17","","","10.1016/j.neuroimage.2015.03.007"
"25772786","Serotonergic genes and depressive disorder in acute coronary syndrome: The Korean depression in ACS (K-DEPACS) study","Kim JM, Stewart R, Kang HJ, Bae KY, Kim SW, Shin IS, Hong YJ, Ahn Y, Jeong MH, Park SW, Kim YH, Yoon JS.","Eur Neuropsychopharmacol. 2015 Jun;25(6):882-8. doi: 10.1016/j.euroneuro.2015.02.006. Epub 2015 Feb 28.","Kim JM","Eur Neuropsychopharmacol","2015","2015/03/17","","","10.1016/j.euroneuro.2015.02.006"
"26464988","Genetic Variations in the Serotonergic System Mediate a Combined, Weakened Response to SSRI Treatment: A Proposed Model","Pettitt A.","eNeuro. 2015 Jun 5;2(3):ENEURO.0032-14.2015. doi: 10.1523/ENEURO.0032-14.2015. eCollection 2015 May-Jun.","Pettitt A","eNeuro","2015","2015/10/15","PMC4586934","","10.1523/ENEURO.0032-14.2015"
"25963733","Functional connectivity of the dorsal and median raphe nuclei at rest","Beliveau V, Svarer C, Frokjaer VG, Knudsen GM, Greve DN, Fisher PM.","Neuroimage. 2015 Aug 1;116:187-95. doi: 10.1016/j.neuroimage.2015.04.065. Epub 2015 May 9.","Beliveau V","Neuroimage","2015","2015/05/13","PMC4468016","NIHMS689270","10.1016/j.neuroimage.2015.04.065"
"26093833","Effect of the 5-HTTLPR polymorphism on affective temperament, depression and body mass index in obesity","Borkowska A, Bieliński M, Szczęsny W, Szwed K, Tomaszewska M, Kałwa A, Lesiewska N, Junik R, Gołębiewski M, Sikora M, Tretyn A, Akiskal K, Akiskal H.","J Affect Disord. 2015 Sep 15;184:193-7. doi: 10.1016/j.jad.2015.05.061. Epub 2015 Jun 10.","Borkowska A","J Affect Disord","2015","2015/06/22","","","10.1016/j.jad.2015.05.061"
"26208982","Association between haemorrhages and treatment with selective and non-selective serotonergic antidepressants: Possible implications of quantitative signal detection","Gahr M, Zeiss R, Lang D, Connemann BJ, Hiemke C, Muche R, Freudenmann RW, Schönfeldt-Lecuona C.","Psychiatry Res. 2015 Sep 30;229(1-2):257-63. doi: 10.1016/j.psychres.2015.07.024. Epub 2015 Jul 15.","Gahr M","Psychiatry Res","2015","2015/07/26","","","10.1016/j.psychres.2015.07.024"
"26004162","Role of Serotonin Transporter Changes in Depressive Responses to Sex-Steroid Hormone Manipulation: A Positron Emission Tomography Study","Frokjaer VG, Pinborg A, Holst KK, Overgaard A, Henningsson S, Heede M, Larsen EC, Jensen PS, Agn M, Nielsen AP, Stenbæk DS, da Cunha-Bang S, Lehel S, Siebner HR, Mikkelsen JD, Svarer C, Knudsen GM.","Biol Psychiatry. 2015 Oct 15;78(8):534-43. doi: 10.1016/j.biopsych.2015.04.015. Epub 2015 Apr 27.","Frokjaer VG","Biol Psychiatry","2015","2015/05/26","","","10.1016/j.biopsych.2015.04.015"
"26205629","Evaluation of psychiatric and genetic risk factors among primary relatives of suicide completers in Delhi NCR region, India","Pasi S, Singh PK, Pandey RK, Dikshit PC, Jiloha RC, Rao VR.","Psychiatry Res. 2015 Oct 30;229(3):933-9. doi: 10.1016/j.psychres.2015.07.015. Epub 2015 Jul 10.","Pasi S","Psychiatry Res","2015","2015/07/25","","","10.1016/j.psychres.2015.07.015"
"25891484","Light therapy and serotonin transporter binding in the anterior cingulate and prefrontal cortex","Harrison SJ, Tyrer AE, Levitan RD, Xu X, Houle S, Wilson AA, Nobrega JN, Rusjan PM, Meyer JH.","Acta Psychiatr Scand. 2015 Nov;132(5):379-88. doi: 10.1111/acps.12424. Epub 2015 Apr 17.","Harrison SJ","Acta Psychiatr Scand","2015","2015/04/21","PMC4942271","CAMS5581","10.1111/acps.12424"
"26232751","Interaction of the 5-HTTLPR and childhood trauma influences memory bias in healthy individuals","Vrijsen JN, Tendolkar I, Arias-Vásquez A, Franke B, Schene AH, Fernández G, van Oostrom I.","J Affect Disord. 2015 Nov 1;186:83-9. doi: 10.1016/j.jad.2015.06.008. Epub 2015 Jul 21.","Vrijsen JN","J Affect Disord","2015","2015/08/02","","","10.1016/j.jad.2015.06.008"
"26513121","Neighborhood crime and depressive symptoms among African American women: Genetic moderation and epigenetic mediation of effects","Lei MK, Beach SR, Simons RL, Philibert RA.","Soc Sci Med. 2015 Dec;146:120-8. doi: 10.1016/j.socscimed.2015.10.035. Epub 2015 Oct 20.","Lei MK","Soc Sci Med","2015","2015/10/30","PMC4655437","NIHMS733852","10.1016/j.socscimed.2015.10.035"
"25891375","The Center for Integrated Molecular Brain Imaging (Cimbi) database","Knudsen GM, Jensen PS, Erritzoe D, Baaré WFC, Ettrup A, Fisher PM, Gillings N, Hansen HD, Hansen LK, Hasselbalch SG, Henningsson S, Herth MM, Holst KK, Iversen P, Kessing LV, Macoveanu J, Madsen KS, Mortensen EL, Nielsen FÅ, Paulson OB, Siebner HR, Stenbæk DS, Svarer C, Jernigan TL, Strother SC, Frokjaer VG.","Neuroimage. 2016 Jan 1;124(Pt B):1213-1219. doi: 10.1016/j.neuroimage.2015.04.025. Epub 2015 Apr 17.","Knudsen GM","Neuroimage","2016","2015/04/21","","","10.1016/j.neuroimage.2015.04.025"
"26255693","Circulating tumour necrosis factor is highly correlated with brainstem serotonin transporter availability in humans","Krishnadas R, Nicol A, Sassarini J, Puri N, Burden AD, Leman J, Combet E, Pimlott S, Hadley D, McInnes IB, Cavanagh J.","Brain Behav Immun. 2016 Jan;51:29-38. doi: 10.1016/j.bbi.2015.08.005. Epub 2015 Aug 6.","Krishnadas R","Brain Behav Immun","2016","2015/08/11","","","10.1016/j.bbi.2015.08.005"
"26426356","Positron emission tomography quantification of serotonin transporter binding in medication-free bipolar disorder","Miller JM, Everett BA, Oquendo MA, Ogden RT, Mann JJ, Parsey RV.","Synapse. 2016 Jan;70(1):24-32. doi: 10.1002/syn.21868. Epub 2015 Oct 19.","Miller JM","Synapse","2016","2015/10/02","PMC4654655","NIHMS727534","10.1002/syn.21868"
"26766959","Associations between Serotonergic Genes and Escitalopram Treatment Responses in Patients with Depressive Disorder and Acute Coronary Syndrome: The EsDEPACS Study","Kang HJ, Bae KY, Kim SW, Shin IS, Hong YJ, Ahn Y, Jeong MH, Park SW, Kim YH, Yoon JS, Kim JM.","Psychiatry Investig. 2016 Jan;13(1):157-60. doi: 10.4306/pi.2016.13.1.157. Epub 2015 Nov 20.","Kang HJ","Psychiatry Investig","2016","2016/01/15","PMC4701680","","10.4306/pi.2016.13.1.157"
"26980363","Genetic Moderators of the Impact of Physical Activity on Depressive Symptoms","Dotson VM, Hsu FC, Langaee TY, McDonough CW, King AC, Cohen RA, Newman AB, Kritchevsky SB, Myers V, Manini TM, Pahor M; LIFE STUDY GROUP.","J Frailty Aging. 2016;5(1):6-14. doi: 10.14283/jfa.2016.76.","Dotson VM","J Frailty Aging","2016","2016/03/17","PMC4905714","NIHMS758551","10.14283/jfa.2016.76"
"27819008","Link-Polymorphism of 5-HTT Promoter Region Is Associated with Autoantibodies in Patients with Systemic Lupus Erythematosus","Li S, Liu S, Chen F, Cheng Y, Bai R, Lai A, Lu Z, Xu J.","J Immunol Res. 2016;2016:3042726. doi: 10.1155/2016/3042726. Epub 2016 Oct 13.","Li S","J Immunol Res","2016","2016/11/08","PMC5081431","","10.1155/2016/3042726"
"26561939","Relationship of the serotonin transporter gene promoter polymorphism (5-HTTLPR) genotype and serotonin transporter binding to neural processing of negative emotional stimuli","Schneck N, Miller JM, Delorenzo C, Kikuchi T, Sublette ME, Oquendo MA, Mann JJ, Parsey RV.","J Affect Disord. 2016 Jan 15;190:494-498. doi: 10.1016/j.jad.2015.10.047. Epub 2015 Nov 4.","Schneck N","J Affect Disord","2016","2015/11/13","PMC5021308","NIHMS736102","10.1016/j.jad.2015.10.047"
"26358483","[Vortioxetine: a new antidepressant to treat depressive episodes]","Colle R, Corruble E.","Encephale. 2016 Feb;42(1):48-58. doi: 10.1016/j.encep.2015.07.007. Epub 2015 Sep 8.","Colle R","Encephale","2016","2015/09/12","","","10.1016/j.encep.2015.07.007"
"26674707","Polymorphism of rs3813034 in Serotonin Transporter Gene SLC6A4 Is Associated With the Selective Serotonin and Serotonin-Norepinephrine Reuptake Inhibitor Response in Depressive Disorder: Sequencing Analysis of SLC6A4","Nonen S, Kato M, Takekita Y, Wakeno M, Sakai S, Serretti A, Kinoshita T.","J Clin Psychopharmacol. 2016 Feb;36(1):27-31. doi: 10.1097/JCP.0000000000000454.","Nonen S","J Clin Psychopharmacol","2016","2015/12/18","","","10.1097/JCP.0000000000000454"
"25700622","Serotonin Transporter Gene 5-HTTLPR Polymorphism as a Protective Factor Against the Progression of Post-Stroke Depression","Zhao Q, Guo Y, Yang D, Yang T, Meng X.","Mol Neurobiol. 2016 Apr;53(3):1699-1705. doi: 10.1007/s12035-015-9120-7. Epub 2015 Feb 21.","Zhao Q","Mol Neurobiol","2016","2015/02/22","","","10.1007/s12035-015-9120-7"
"26577939","Central serotonin transporter availability in highly obese individuals compared with non-obese controls: A [(11)C] DASB positron emission tomography study","Hesse S, Rullmann M, Luthardt J, Winter K, Hankir MK, Becker GA, Zientek F, Reissig G, Regenthal R, Drabe M, Schinke C, Bresch A, Arelin K, Lobsien D, Patt M, Meyer PM, Fasshauer M, Fenske WK, Blüher M, Stumvoll M, Sabri O.","Eur J Nucl Med Mol Imaging. 2016 Jun;43(6):1096-104. doi: 10.1007/s00259-015-3243-y. Epub 2015 Nov 18.","Hesse S","Eur J Nucl Med Mol Imaging","2016","2015/11/19","","","10.1007/s00259-015-3243-y"
"27622490","Serotonin transporter gene (5-HTT) polymorphism and major depressive disorder in patients in Bogotá, Colombia","Pérez-Olmos I, Bustamante D, Ibáñez-Pinilla M.","Biomedica. 2016 Jun 3;36(2):285-94. doi: 10.7705/biomedica.v36i3.3014.","Pérez-Olmos I","Biomedica","2016","2016/09/14","","","10.7705/biomedica.v36i3.3014"
"27176146","Correlation of 5-HTT, BDNF and NPSR1 gene polymorphisms with anxiety and depression in asthmatic patients","Yang Y, Zhao M, Zhang Y, Shen X, Yuan Y.","Int J Mol Med. 2016 Jul;38(1):65-74. doi: 10.3892/ijmm.2016.2581. Epub 2016 May 9.","Yang Y","Int J Mol Med","2016","2016/05/14","PMC4899034","","10.3892/ijmm.2016.2581"
"27102051","Sex differences in serotonin-hypothalamic connections underpin a diminished sense of emotional well-being with increasing body weight","Melasch J, Rullmann M, Hilbert A, Luthardt J, Becker GA, Patt M, Stumvoll M, Blüher M, Villringer A, Arelin K, Meyer PM, Bresch A, Sabri O, Hesse S, Pleger B.","Int J Obes (Lond). 2016 Aug;40(8):1268-77. doi: 10.1038/ijo.2016.63. Epub 2016 Apr 22.","Melasch J","Int J Obes (Lond)","2016","2016/04/23","","","10.1038/ijo.2016.63"
"27574384","Genetic Polymorphisms Influence Cognition in Patients Undergoing Carotid Interventions","Hitchner E, Morrison D, Liao P, Rosen A, Zhou W.","Int J Angiol. 2016 Sep;25(3):168-73. doi: 10.1055/s-0036-1580696. Epub 2016 Apr 8.","Hitchner E","Int J Angiol","2016","2016/08/31","PMC5001867","","10.1055/s-0036-1580696"
"29634095","VORTIOXETINE - THE NEW ANTIDEPRESSANT AGENT WITH PROCOGNITIVE PROPERTIES","Dziwota E, Olajossy M.","Acta Pol Pharm. 2016 Nov;73(6):1433-1437.","Dziwota E","Acta Pol Pharm","2016","2018/04/11","","",""
"29071896","[Effect of Manual Acupuncture Intervention on Levels of 5-HTT, 5-HT(1A)R, NEα(2)R of Brain Tissues in Rats with Post-stroke Depression]","Xiao W, Zhang XB, Wang Z, Wang Y, Guo XL, He L, Liang FJ, Hu HX.","Zhen Ci Yan Jiu. 2016 Dec 25;41(6):528-34.","Xiao W","Zhen Ci Yan Jiu","2016","2017/10/27","","",""
