PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"16023085","The serotonin transporter length polymorphism, neuroticism, and depression: a comprehensive assessment of association","Willis-Owen SA, Turri MG, Munafò MR, Surtees PG, Wainwright NW, Brixey RD, Flint J.","Biol Psychiatry. 2005 Sep 15;58(6):451-6. doi: 10.1016/j.biopsych.2005.04.050. Epub 2005 Jul 14.","Willis-Owen SA","Biol Psychiatry","2005","2005/07/19","","","10.1016/j.biopsych.2005.04.050"
"16380315","Gender difference in association between polymorphism of serotonin transporter gene regulatory region and anxiety","Mizuno T, Aoki M, Shimada Y, Inoue M, Nakaya K, Takahashi T, Itoyama Y, Kanazawa M, Utsumi A, Endo Y, Nomura T, Hiratsuka M, Mizugaki M, Goto J, Hongo M, Fukudo S.","J Psychosom Res. 2006 Jan;60(1):91-7. doi: 10.1016/j.jpsychores.2005.06.068.","Mizuno T","J Psychosom Res","2006","2005/12/29","","","10.1016/j.jpsychores.2005.06.068"
"16525076","Serotonin transporter gene promoter region polymorphism associated with poststroke major depression","Ramasubbu R, Tobias R, Buchan AM, Bech-Hansen NT.","J Neuropsychiatry Clin Neurosci. 2006 Winter;18(1):96-9. doi: 10.1176/jnp.18.1.96.","Ramasubbu R","J Neuropsychiatry Clin Neurosci","2006","2006/03/10","","","10.1176/jnp.18.1.96"
"16548374","[Acoustic evoked potentials, serotonin transporter gene polymorphism and some psychopathological and psychological features in patients with schizophrenia and their relatives]","Golimbet VE, Lebedeva IS, Alfimova MV, Korovaĭtseva GI, Lezheĭko TV, Abramova LI, Kaleda VG.","Zh Nevrol Psikhiatr Im S S Korsakova. 2006;106(2):44-9.","Golimbet VE","Zh Nevrol Psikhiatr Im S S Korsakova","2006","2006/03/22","","",""
"16125146","STin2 variant and family history of suicide as significant predictors of suicide completion in major depression","Lopez de Lara C, Dumais A, Rouleau G, Lesage A, Dumont M, Chawky N, Alda M, Benkelfat C, Turecki G.","Biol Psychiatry. 2006 Jan 15;59(2):114-20. doi: 10.1016/j.biopsych.2005.06.021. Epub 2005 Aug 25.","Lopez de Lara C","Biol Psychiatry","2006","2005/08/30","","","10.1016/j.biopsych.2005.06.021"
"16154545","Social adversity, the serotonin transporter (5-HTTLPR) polymorphism and major depressive disorder","Surtees PG, Wainwright NW, Willis-Owen SA, Luben R, Day NE, Flint J.","Biol Psychiatry. 2006 Feb 1;59(3):224-9. doi: 10.1016/j.biopsych.2005.07.014. Epub 2005 Sep 9.","Surtees PG","Biol Psychiatry","2006","2005/09/13","","","10.1016/j.biopsych.2005.07.014"
"16507960","Life events, first depression onset and the serotonin transporter gene","Wilhelm K, Mitchell PB, Niven H, Finch A, Wedgwood L, Scimone A, Blair IP, Parker G, Schofield PR.","Br J Psychiatry. 2006 Mar;188:210-5. doi: 10.1192/bjp.bp.105.009522.","Wilhelm K","Br J Psychiatry","2006","2006/03/02","","","10.1192/bjp.bp.105.009522"
"16459126","Allelic variation of a functional polymorphism in the serotonin transporter gene and depression in Parkinson's disease","Burn DJ, Tiangyou W, Allcock LM, Davison J, Chinnery PF.","Parkinsonism Relat Disord. 2006 Apr;12(3):139-41. doi: 10.1016/j.parkreldis.2005.11.005. Epub 2006 Feb 3.","Burn DJ","Parkinsonism Relat Disord","2006","2006/02/07","","","10.1016/j.parkreldis.2005.11.005"
"16458264","Brain-derived neurotrophic factor-5-HTTLPR gene interactions and environmental modifiers of depression in children","Kaufman J, Yang BZ, Douglas-Palumberi H, Grasso D, Lipschitz D, Houshyar S, Krystal JH, Gelernter J.","Biol Psychiatry. 2006 Apr 15;59(8):673-80. doi: 10.1016/j.biopsych.2005.10.026. Epub 2006 Feb 3.","Kaufman J","Biol Psychiatry","2006","2006/02/07","","","10.1016/j.biopsych.2005.10.026"
"16691130","Influence of the serotonin transporter gene on comorbid disorders among alcohol-dependent individuals","Marques FZ, Hutz MH, Bau CH.","Psychiatr Genet. 2006 Jun;16(3):125-31. doi: 10.1097/01.ypg.0000199449.07786.7d.","Marques FZ","Psychiatr Genet","2006","2006/05/13","","","10.1097/01.ypg.0000199449.07786.7d"
"16679343","Clinical and genetic characteristics of Korean male alcoholics with and without attention deficit hyperactivity disorder","Kim JW, Park CS, Hwang JW, Shin MS, Hong KE, Cho SC, Kim BN.","Alcohol Alcohol. 2006 Jul-Aug;41(4):407-11. doi: 10.1093/alcalc/agl034. Epub 2006 May 5.","Kim JW","Alcohol Alcohol","2006","2006/05/09","","","10.1093/alcalc/agl034"
"16300747","The genetics of depression: a review","Levinson DF.","Biol Psychiatry. 2006 Jul 15;60(2):84-92. doi: 10.1016/j.biopsych.2005.08.024. Epub 2005 Nov 21.","Levinson DF","Biol Psychiatry","2006","2005/11/23","","","10.1016/j.biopsych.2005.08.024"
"16212676","Development of depression: sex and the interaction between environment and a promoter polymorphism of the serotonin transporter gene","Sjöberg RL, Nilsson KW, Nordquist N, Ohrvik J, Leppert J, Lindström L, Oreland L.","Int J Neuropsychopharmacol. 2006 Aug;9(4):443-9. doi: 10.1017/S1461145705005936. Epub 2005 Sep 15.","Sjöberg RL","Int J Neuropsychopharmacol","2006","2005/10/11","","","10.1017/S1461145705005936"
"16829782","Serotonin transporter gene-linked polymorphic region: possible pharmacogenetic implications of rare variants","Smeraldi E, Serretti A, Artioli P, Lorenzi C, Catalano M.","Psychiatr Genet. 2006 Aug;16(4):153-8. doi: 10.1097/01.ypg.0000218611.53064.a0.","Smeraldi E","Psychiatr Genet","2006","2006/07/11","","","10.1097/01.ypg.0000218611.53064.a0"
"16946185","Association of a triallelic serotonin transporter gene promoter region (5-HTTLPR) polymorphism with stressful life events and severity of depression","Zalsman G, Huang YY, Oquendo MA, Burke AK, Hu XZ, Brent DA, Ellis SP, Goldman D, Mann JJ.","Am J Psychiatry. 2006 Sep;163(9):1588-93. doi: 10.1176/ajp.2006.163.9.1588.","Zalsman G","Am J Psychiatry","2006","2006/09/02","","","10.1176/ajp.2006.163.9.1588"
"16953000","Differential effects of 5-HTTLPR genotypes on the behavioral and neural responses to tryptophan depletion in patients with major depression and controls","Neumeister A, Hu XZ, Luckenbaugh DA, Schwarz M, Nugent AC, Bonne O, Herscovitch P, Goldman D, Drevets WC, Charney DS.","Arch Gen Psychiatry. 2006 Sep;63(9):978-86. doi: 10.1001/archpsyc.63.9.978.","Neumeister A","Arch Gen Psychiatry","2006","2006/09/06","","","10.1001/archpsyc.63.9.978"
"16953001","Stress-related negative affectivity and genetically altered serotonin transporter function: evidence of synergism in shaping risk of depression","Jacobs N, Kenis G, Peeters F, Derom C, Vlietinck R, van Os J.","Arch Gen Psychiatry. 2006 Sep;63(9):989-96. doi: 10.1001/archpsyc.63.9.989.","Jacobs N","Arch Gen Psychiatry","2006","2006/09/06","","","10.1001/archpsyc.63.9.989"
"17017823","Association study of the 5-HTTLPR polymorphism and depression in 75-Year-Old nondemented subjects from the Vienna Transdanube Aging (VITA) study","Grünblatt E, Löffler C, Zehetmayer S, Jungwirth S, Tragl KH, Riederer P, Fischer P.","J Clin Psychiatry. 2006 Sep;67(9):1373-8. doi: 10.4088/jcp.v67n0907.","Grünblatt E","J Clin Psychiatry","2006","2006/10/05","","","10.4088/jcp.v67n0907"
"16541086","Serotonin transporter polymorphism mediates vulnerability to loss of incentive motivation following acute tryptophan depletion","Roiser JP, Blackwell AD, Cools R, Clark L, Rubinsztein DC, Robbins TW, Sahakian BJ.","Neuropsychopharmacology. 2006 Oct;31(10):2264-72. doi: 10.1038/sj.npp.1301055. Epub 2006 Mar 15.","Roiser JP","Neuropsychopharmacology","2006","2006/03/17","PMC1852058","UKMS294","10.1038/sj.npp.1301055"
"16934775","Early family environment, current adversity, the serotonin transporter promoter polymorphism, and depressive symptomatology","Taylor SE, Way BM, Welch WT, Hilmert CJ, Lehman BJ, Eisenberger NI.","Biol Psychiatry. 2006 Oct 1;60(7):671-6. doi: 10.1016/j.biopsych.2006.04.019. Epub 2006 Aug 24.","Taylor SE","Biol Psychiatry","2006","2006/08/29","","","10.1016/j.biopsych.2006.04.019"
"17018806","Monoamine transporter gene polymorphisms and antidepressant response in koreans with late-life depression","Kim H, Lim SW, Kim S, Kim JW, Chang YH, Carroll BJ, Kim DK.","JAMA. 2006 Oct 4;296(13):1609-18. doi: 10.1001/jama.296.13.1609.","Kim H","JAMA","2006","2006/10/05","","","10.1001/jama.296.13.1609"
"17183148","No evidence for allelic association of serotonin 2A receptor and transporter gene polymorphisms with depression in Alzheimer disease","Micheli D, Bonvicini C, Rocchi A, Ceravolo R, Mancuso M, Tognoni G, Gennarelli M, Siciliano G, Murri L.","J Alzheimers Dis. 2006 Dec;10(4):371-8. doi: 10.3233/jad-2006-10405.","Micheli D","J Alzheimers Dis","2006","2006/12/22","","","10.3233/jad-2006-10405"
"17250473","Serotonin transporter (5-HTTLPR) genotype, childhood abuse, and suicide attempts in adult psychiatric inpatients","Gibb BE, McGeary JE, Beevers CG, Miller IW.","Suicide Life Threat Behav. 2006 Dec;36(6):687-93. doi: 10.1521/suli.2006.36.6.687.","Gibb BE","Suicide Life Threat Behav","2006","2007/01/26","","","10.1521/suli.2006.36.6.687"
"17063469","The 5-HTTLPR s/s genotype at the serotonin transporter gene (SLC6A4) increases the risk for depression in a large cohort of primary care attendees: the PREDICT-gene study","Cervilla JA, Rivera M, Molina E, Torres-González F, Bellón JA, Moreno B, de Dios Luna J, Lorente JA, de Diego-Otero Y, King M, Nazareth I, Gutiérrez B; PREDICT Study Core Group.","Am J Med Genet B Neuropsychiatr Genet. 2006 Dec 5;141B(8):912-7. doi: 10.1002/ajmg.b.30455.","Cervilla JA","Am J Med Genet B Neuropsychiatr Genet","2006","2006/10/26","","","10.1002/ajmg.b.30455"
"16822601","Tryptophan hydroxylase and serotonin transporter gene polymorphism does not affect the diagnosis, clinical features and treatment outcome of panic disorder in the Korean population","Kim W, Choi YH, Yoon KS, Cho DY, Pae CU, Woo JM.","Prog Neuropsychopharmacol Biol Psychiatry. 2006 Dec 30;30(8):1413-8. doi: 10.1016/j.pnpbp.2006.05.017. Epub 2006 Jul 5.","Kim W","Prog Neuropsychopharmacol Biol Psychiatry","2006","2006/07/11","","","10.1016/j.pnpbp.2006.05.017"
"17310797","[Serotonin transporter gene polymorphism modulates psychic maladaptation in relatives of patients with endogenic psychoses]","Alfimova MV, Golimbet VE, Korovaĭtseva GI, Lezheĭko TV, Abramova LI, Kaleda VG, Barkhatova AN.","Zh Nevrol Psikhiatr Im S S Korsakova. 2007;107(1):46-51.","Alfimova MV","Zh Nevrol Psikhiatr Im S S Korsakova","2007","2007/02/22","","",""
"17500207","[The molecular-genetic aspects of differentiation of schizoaffective psychosis and attack-like progressive schizophrenia]","Golimbet VE, Abramova LI, Kaleda VG, Alfimova MV, Korovaĭtseva GI, Lavrushina OM, Barkhatova AN.","Vestn Ross Akad Med Nauk. 2007;(3):3-8.","Golimbet VE","Vestn Ross Akad Med Nauk","2007","2007/05/16","","",""
"18064872","[Treatment of depression from the point of view of suicide prevention]","Yoshimura R.","Seishin Shinkeigaku Zasshi. 2007;109(9):822-33.","Yoshimura R","Seishin Shinkeigaku Zasshi","2007","2007/12/11","","",""
"18332644","No association of TPH1 218A/C polymorphism with treatment response and intolerance to SSRIs in Japanese patients with major depression","Kato M, Wakeno M, Okugawa G, Fukuda T, Azuma J, Kinoshita T, Serretti A.","Neuropsychobiology. 2007;56(4):167-71. doi: 10.1159/000119734. Epub 2008 Mar 7.","Kato M","Neuropsychobiology","2007","2008/03/12","","","10.1159/000119734"
"17167343","Association analyses of the serotonin transporter gene with lifetime depression and alcohol dependence in the Collaborative Study on the Genetics of Alcoholism (COGA) sample","Dick DM, Plunkett J, Hamlin D, Nurnberger J Jr, Kuperman S, Schuckit M, Hesselbrock V, Edenberg H, Bierut L.","Psychiatr Genet. 2007 Feb;17(1):35-8. doi: 10.1097/YPG.0b013e328011188b.","Dick DM","Psychiatr Genet","2007","2006/12/15","","","10.1097/YPG.0b013e328011188b"
"17283287","Brain serotonin transporter binding in depressed patients with bipolar disorder using positron emission tomography","Oquendo MA, Hastings RS, Huang YY, Simpson N, Ogden RT, Hu XZ, Goldman D, Arango V, Van Heertum RL, Mann JJ, Parsey RV.","Arch Gen Psychiatry. 2007 Feb;64(2):201-8. doi: 10.1001/archpsyc.64.2.201.","Oquendo MA","Arch Gen Psychiatry","2007","2007/02/07","PMC3767993","NIHMS510716","10.1001/archpsyc.64.2.201"
"17216342","Family based association analyses between the serotonin transporter gene polymorphism (5-HTTLPR) and neuroticism, anxiety and depression","Middeldorp CM, de Geus EJ, Beem AL, Lakenberg N, Hottenga JJ, Slagboom PE, Boomsma DI.","Behav Genet. 2007 Mar;37(2):294-301. doi: 10.1007/s10519-006-9139-7.","Middeldorp CM","Behav Genet","2007","2007/01/12","","","10.1007/s10519-006-9139-7"
"17617292","Does pretreatment testing for serotonin transporter polymorphisms lead to earlier effects of drug treatment in patients with major depression? A decision-analytic model","Smits KM, Smits LJ, Schouten JS, Peeters FP, Prins MH.","Clin Ther. 2007 Apr;29(4):691-702. doi: 10.1016/j.clinthera.2007.04.018.","Smits KM","Clin Ther","2007","2007/07/10","","","10.1016/j.clinthera.2007.04.018"
"17414739","Serotonin transporter polymorphisms and the occurrence of adverse events during treatment with selective serotonin reuptake inhibitors","Smits K, Smits L, Peeters F, Schouten J, Janssen R, Smeets H, van Os J, Prins M.","Int Clin Psychopharmacol. 2007 May;22(3):137-43. doi: 10.1097/YIC.0b013e328014822a.","Smits K","Int Clin Psychopharmacol","2007","2007/04/07","","","10.1097/YIC.0b013e328014822a"
"17450557","No interaction between the serotonin transporter polymorphism (5-HTTLPR) and childhood adversity or recent stressful life events on symptoms of depression: results from two community surveys","Chipman P, Jorm AF, Prior M, Sanson A, Smart D, Tan X, Easteal S.","Am J Med Genet B Neuropsychiatr Genet. 2007 Jun 5;144B(4):561-5. doi: 10.1002/ajmg.b.30480.","Chipman P","Am J Med Genet B Neuropsychiatr Genet","2007","2007/04/24","","","10.1002/ajmg.b.30480"
"16965382","Depressive symptoms in mid-pregnancy, lifetime stressors and the 5-HTTLPR genotype","Scheid JM, Holzman CB, Jones N, Friderici KH, Nummy KA, Symonds LL, Sikorskii A, Regier MK, Fisher R.","Genes Brain Behav. 2007 Jul;6(5):453-64. doi: 10.1111/j.1601-183X.2006.00272.x. Epub 2006 Sep 8.","Scheid JM","Genes Brain Behav","2007","2006/09/13","","","10.1111/j.1601-183X.2006.00272.x"
"17614196","Visual hallucinations in Parkinson's disease are not influenced by polymorphisms of serotonin 5-HT2A receptor and transporter genes","Kiferle L, Ceravolo R, Petrozzi L, Rossi C, Frosini D, Rocchi A, Siciliano G, Bonuccelli U, Murri L.","Neurosci Lett. 2007 Jul 18;422(3):228-31. doi: 10.1016/j.neulet.2007.06.028. Epub 2007 Jun 22.","Kiferle L","Neurosci Lett","2007","2007/07/07","","","10.1016/j.neulet.2007.06.028"
"16893493","The effects of acute tryptophan depletion and serotonin transporter polymorphism on emotional processing in memory and attention","Roiser JP, Müller U, Clark L, Sahakian BJ.","Int J Neuropsychopharmacol. 2007 Aug;10(4):449-61. doi: 10.1017/S146114570600705X. Epub 2006 Aug 8.","Roiser JP","Int J Neuropsychopharmacol","2007","2006/08/09","PMC2585285","UKMS2829","10.1017/S146114570600705X"
"17621167","Study on the interrelationship between 5-HTTLPR/G-protein beta3 subunit (C825T) polymorphisms and depressive disorder","Cao MQ, Hu SY, Zhang CH, Xia DS.","Psychiatr Genet. 2007 Aug;17(4):233-8. doi: 10.1097/YPG.0b013e3280c1e5de.","Cao MQ","Psychiatr Genet","2007","2007/07/11","","","10.1097/YPG.0b013e3280c1e5de"
"17635185","Increased risk for major depression associated with the short allele of the serotonin transporter promoter region (5-HTTLPR-S) and the CYP2C9*3 allele","Dorado P, Peñas-Lledó EM, González AP, Cáceres MC, Cobaleda J, Llerena A.","Fundam Clin Pharmacol. 2007 Aug;21(4):451-3. doi: 10.1111/j.1472-8206.2007.00501.x.","Dorado P","Fundam Clin Pharmacol","2007","2007/07/20","","","10.1111/j.1472-8206.2007.00501.x"
"17851196","Genetics of Alzheimer's disease. A rapidly evolving field","Serretti A, Olgiati P, De Ronchi D.","J Alzheimers Dis. 2007 Aug;12(1):73-92. doi: 10.3233/jad-2007-12108.","Serretti A","J Alzheimers Dis","2007","2007/09/14","","","10.3233/jad-2007-12108"
"17618721","Association study of the serotonin transporter promoter polymorphism and mirtazapine antidepressant response in major depressive disorder","Kang RH, Wong ML, Choi MJ, Paik JW, Lee MS.","Prog Neuropsychopharmacol Biol Psychiatry. 2007 Aug 15;31(6):1317-21. doi: 10.1016/j.pnpbp.2007.05.018. Epub 2007 Jun 7.","Kang RH","Prog Neuropsychopharmacol Biol Psychiatry","2007","2007/07/10","","","10.1016/j.pnpbp.2007.05.018"
"17356577","Interaction between childhood trauma and serotonin transporter gene variation in suicide","Roy A, Hu XZ, Janal MN, Goldman D.","Neuropsychopharmacology. 2007 Sep;32(9):2046-52. doi: 10.1038/sj.npp.1301331. Epub 2007 Mar 14.","Roy A","Neuropsychopharmacology","2007","2007/03/16","","","10.1038/sj.npp.1301331"
"17359932","Serotonin transporter gene polymorphism (5-HTTLPR) in patients with oral lichen planus","Perdigão PF, Guimarães AL, Victoria JM, Xavier GM, Romano-Silva MA, Gomez RS.","Arch Oral Biol. 2007 Sep;52(9):889-93. doi: 10.1016/j.archoralbio.2007.02.001. Epub 2007 Mar 13.","Perdigão PF","Arch Oral Biol","2007","2007/03/16","","","10.1016/j.archoralbio.2007.02.001"
"17482146","Interactions between life stressors and susceptibility genes (5-HTTLPR and BDNF) on depression in Korean elders","Kim JM, Stewart R, Kim SW, Yang SJ, Shin IS, Kim YH, Yoon JS.","Biol Psychiatry. 2007 Sep 1;62(5):423-8. doi: 10.1016/j.biopsych.2006.11.020. Epub 2007 May 4.","Kim JM","Biol Psychiatry","2007","2007/05/08","","","10.1016/j.biopsych.2006.11.020"
